,agentName,price,address,beds,baths,parking,postcode
6253,Chris Sun,760.0,5/127 Nelson Road BOX HILL NORTH VIC 3129,3,2,2,3129
6254,Amy Jaques,765.0,3/5 Balmoral Crescent RIPPLESIDE VIC 3215,4,2,2,3215
6255,Eva Deng,760.0,410/7 Katherine Place MELBOURNE VIC 3000,2,2,0,3000
6256,James Kum,800.0,17 Brindabella Chase SANCTUARY LAKES VIC 3030,4,4,2,3030
6257,Katrina Minos,795.0,5/40 Elizabeth Street COBURG VIC 3058,3,2,1,3058
6258,Mason Wong,800.0,5607/70 Southbank Boulevard SOUTHBANK VIC 3006,2,2,1,3006
6259,Abie Riady,780.0,45/36 Drummond Street CARLTON VIC 3053,3,1,1,3053
6260,Tali Leckie,775.0,1610/260 Spencer Street MELBOURNE VIC 3000,2,2,0,3000
6261,Stephanie Petrakis,800.0,706/18 Russell Place MELBOURNE VIC 3000,2,2,0,3000
6262,Celeste Elezovic,795.0,1/47 John Street BRUNSWICK EAST VIC 3057,2,2,1,3057
6263,Celeste Elezovic,795.0,8/47 John Street BRUNSWICK EAST VIC 3057,2,2,1,3057
6264,Ding Qi,800.0,814b/639 Little Lonsdale Street MELBOURNE VIC 3000,2,2,0,3000
6265,Joshua Callis,800.0,4305/45 Clarke Street SOUTHBANK VIC 3006,2,2,1,3006
6266,Pennisi Leasing Team,800.0,9 Kelvin Place CARLTON VIC 3053,3,2,2,3053
6267,Ebony Wise,800.0,5 Union Street PRAHRAN VIC 3181,3,1,1,3181
6268,Kate Robertson,760.0,120 Green Street IVANHOE VIC 3079,3,2,2,3079
6269,Anna Molinaro,775.0,7 Loraine Avenue BOX HILL NORTH VIC 3129,5,2,2,3129
6270,Leasing Department,800.0,2/434 Waverley Road MOUNT WAVERLEY VIC 3149,4,3,2,3149
6271,Leasing ...,800.0,55 Croydon Hills Drive CROYDON HILLS VIC 3136,4,2,2,3136
6272,Millie Bowles,775.0,1401/157 A'Beckett Street MELBOURNE VIC 3000,2,2,0,3000
6273,Ebony Wise,800.0,2/90 Grey Street ST KILDA VIC 3182,2,2,2,3182
6274,William Zhao,800.0,1/1409 Centre Road CLAYTON VIC 3168,3,3,2,3168
6275,Alex Ng,770.0,7 Osment Street ARMADALE VIC 3143,3,1,0,3143
6276,Gordana Velevski,780.0,1304/14 Queens Road MELBOURNE VIC 3004,1,1,1,3004
6277,Tanya Eiken,760.0,7 Crawford Crescent WOLLERT VIC 3750,5,3,2,3750
6278,Millie Bowles,800.0,901/649 Chapel Street SOUTH YARRA VIC 3141,2,2,1,3141
6279,Carly Tomat,770.0,1/7-13 Coate Avenue ALPHINGTON VIC 3078,3,2,2,3078
6280,Ray White Rental Centre,800.0,430 Scoresby Road FERNTREE GULLY VIC 3156,4,3,2,3156
6281,Tina Dekas,780.0,55 Darvall Street DONVALE VIC 3111,4,2,2,3111
6282,Mike Yuan,760.0,3103/568 Collins Street MELBOURNE VIC 3000,2,2,1,3000
6283,Adam Harrison,795.0,3/2015 Malvern Road MALVERN EAST VIC 3145,3,1,1,3145
6284,Hendy Nora,800.0,5004/70 Southbank Boulevard SOUTHBANK VIC 3006,2,2,0,3006
6285,Jess Fouet,800.0,3A Bronhill Road RINGWOOD EAST VIC 3135,5,3,1,3135
6286,Travis Whelan,780.0,71B Queen Street RESERVOIR VIC 3073,3,1,3,3073
6287,Anastasia Jajo,800.0,5 Stanley Street WEST FOOTSCRAY VIC 3012,3,2,2,3012
6288,Courtney Dix,775.0,8 Stuart Street ARMADALE VIC 3143,2,1,0,3143
6289,Ding Qi,800.0,3501/18 Hoff Boulevard SOUTHBANK VIC 3006,2,2,0,3006
6290,Hank Kister,780.0,1812/60 Kavanagh Street SOUTHBANK VIC 3006,2,2,1,3006
6291,Vince Ramesan,780.0,2711/118-134 ABeckett Street MELBOURNE VIC 3000,2,2,0,3000
6292,Ivan Lee,760.0,1112/151 City Road SOUTHBANK VIC 3006,2,2,1,3006
6293,Nav Gunerathna*,800.0,12 MacFie Avenue EPPING VIC 3076,4,2,2,3076
6294,Nicki Pellinger-Riley,780.0,10 Fiona Court MOOROOLBARK VIC 3138,4,3,2,3138
6295,Tanaiya Moussa,775.0,8 Tulloch Gve GLEN WAVERLEY VIC 3150,3,2,2,3150
6296,Lachie Whitehead,800.0,1/34 Fisher Street MALVERN EAST VIC 3145,3,2,1,3145
6297,Kerryn Schneider,795.0,2 Guildford Drive DONCASTER EAST VIC 3109,4,2,2,3109
6298,Ruella Head,800.0,7/38 Mitford Street ELWOOD VIC 3184,3,1,0,3184
6299,Daniel Biviano,800.0,29 Lilac Street BENTLEIGH EAST VIC 3165,5,2,1,3165
6300,Ivan  Elezovic,770.0,54 Dutton Lane ASCOT VALE VIC 3032,3,1,2,3032
6301,Mark Arnejo,800.0,803/108 Flinders Street MELBOURNE VIC 3000,2,2,1,3000
6302,Leasing Concierge,775.0,69 Kambrook Rd CAULFIELD NORTH VIC 3161,3,1,1,3161
6303,Property Management Department,775.0,3/98 Tanti Avenue MORNINGTON VIC 3931,3,2,2,3931
6304,Hank Kister,800.0,4104/60 Kavanagh Street SOUTHBANK VIC 3006,2,2,1,3006
6305,Angeline Zhang,800.0,1005/605 St Kilda Road MELBOURNE VIC 3004,2,2,1,3004
6306,Lucas Handley,800.0,2 Meaden Street ASHBURTON VIC 3147,4,1,2,3147
6307,Mania Sidhu,790.0,1002/408 Spencer Street WEST MELBOURNE VIC 3003,2,2,0,3003
6308,Hailey Vo,800.0,2113/81 City Road SOUTHBANK VIC 3006,2,2,0,3006
6309,S.T. Hew,800.0,615D/604 Swanston Street CARLTON VIC 3053,3,1,1,3053
6310,Minus The Agent Property Management,790.0,4/6 Virginia Street SPRINGVALE VIC 3171,3,4,2,3171
6311,Property Management,800.0,1/15 Raymond Street NOBLE PARK VIC 3174,4,3,2,3174
6312,Daniel Biviano,800.0,1/227 McKinnon Road MCKINNON VIC 3204,3,3,2,3204
6313,Hansel  Tjahyadi,790.0,3007/260 City Road SOUTHBANK VIC 3006,1,1,0,3006
6314,Hansel  Tjahyadi,780.0,1408/260 City Road SOUTHBANK VIC 3006,1,1,0,3006
6315,Hansel  Tjahyadi,780.0,2407/260 City Road SOUTHBANK VIC 3006,1,1,0,3006
6316,Mark Bryant,770.0,31 Marthas Ridge Drive MOUNT MARTHA VIC 3934,4,2,2,3934
6317,Aryanaz Moradi,795.0,3707/560 Lonsdale Street MELBOURNE VIC 3000,2,2,0,3000
6318,Leasing Department,770.0,33 Inverloch Avenue CLYDE VIC 3978,5,3,2,3978
6319,Elvis Ng,800.0,1905E/888 Collins Street DOCKLANDS VIC 3008,2,2,1,3008
6320,Carly Tomat,800.0,8 McAuley Drive ROSANNA VIC 3084,4,3,2,3084
6321,Hendy Nora,795.0,3610/120 A'beckett Street MELBOURNE VIC 3000,2,2,0,3000
6322,Jordan Nunns,795.0,2001/318 Russell Street MELBOURNE VIC 3000,2,2,0,3000
6323,Frank Du,800.0,207/173 City Road SOUTHBANK VIC 3006,2,1,1,3006
6324,Kirsty Brattusa,800.0,3 Matthew Retreat ENDEAVOUR HILLS VIC 3802,5,3,2,3802
6325,Sweeney Rentals,780.0,1 Vulcan Grove WILLIAMSTOWN VIC 3016,3,1,1,3016
6326,Claire Van Dyk,770.0,252 Abbotsford Street NORTH MELBOURNE VIC 3051,2,2,1,3051
6327,Hailey Vo,800.0,4304/60 Kavanagh Street SOUTHBANK VIC 3006,2,2,1,3006
6328,Jarrod Hutchins,800.0,11 Beverley Street DROUIN EAST VIC 3818,3,2,4,3818
6329,Cubbi (61083),780.0,1705/160 Victoria St CARLTON VIC 3053,2,1,0,3053
6330,Nichola Coultish,780.0,13 Jones Court WOODEND VIC 3442,4,2,3,3442
6331,Jovy Marzan,800.0,2102/1 Balston Street SOUTHBANK VIC 3006,2,2,1,3006
6332,Ding Qi,780.0,424/200 Burwood Road HAWTHORN VIC 3122,2,2,2,3122
6333,Asa Salimi,760.0,5110/500 Elizabeth Street MELBOURNE VIC 3000,2,2,0,3000
6334,Eva Deng,800.0,4504/648 Lonsdale Street MELBOURNE VIC 3000,2,2,0,3000
6335,William Chin,780.0,311/38 Bank Street SOUTH MELBOURNE VIC 3205,3,2,2,3205
6336,Kurt Cometa,800.0,47 Stanley Road VERMONT SOUTH VIC 3133,3,2,3,3133
6337,Property Now,790.0, BALACLAVA VIC 3183,3,1,1,3183
6338,Sam Landale,780.0,21 Leila Street PRAHRAN VIC 3181,2,1,0,3181
6339,Leasing Team,800.0,2/5 Tandara Court CHADSTONE VIC 3148,3,2,2,3148
6340,Felipe Acuna,800.0,1805/8 Downie St MELBOURNE VIC 3000,3,2,1,3000
6341,Caitlyn Colquhoun,800.0,7 Benbow Street YARRAVILLE VIC 3013,3,2,1,3013
6342,Dean Ghausi,800.0,1/1072 Heatherton Road NOBLE PARK VIC 3174,4,3,2,3174
6343,Property Now,790.0, SOUTH MELBOURNE VIC 3205,2,1,1,3205
6344,Max Mai,795.0,2/66 Margaret Street CLAYTON VIC 3168,4,4,1,3168
6345,Jean Lim,800.0,5/43 LITTLE BOURKE STREET MELBOURNE VIC 3000,2,2,0,3000
6346,Dean Ghausi,800.0,590 Camberwell Road CAMBERWELL VIC 3124,2,2,2,3124
6347,Tim Erguder,795.0, DOCKLANDS VIC 3008,2,2,1,3008
6348,Minus The Agent Property Management,800.0,2/50 Paxton St MALVERN EAST VIC 3145,2,1,0,3145
6349,Pooja Sekar,760.0,2308/180 City Road SOUTHBANK VIC 3006,2,2,1,3006
6350,Kat Smith,800.0,24 Franklin Road MOUNT DUNEED VIC 3217,4,2,2,3217
6351,buymyplace .,800.0,2910/241 City Road SOUTHBANK VIC 3006,2,2,1,3006
6352,Cubbi (10552),800.0,4004/639 Lonsdale St MELBOURNE VIC 3000,1,1,0,3000
6353,Jacky Johnson,790.0,106 Mollison Street BENDIGO VIC 3550,4,3,2,3550
6354,Sarah Lam,800.0, CLAYTON VIC 3168,3,2,1,3168
6355,Ambrose Ng,770.0,301/560 Lonsdale Street MELBOURNE VIC 3000,2,2,1,3000
6356,buymyplace .,790.0,14/70 Canterbury Road TOORAK VIC 3142,1,1,0,3142
6357,Nathan Ludeman,800.0,16 Michelsen Street NORTH BENDIGO VIC 3550,4,2,2,3550
6358,buymyplace .,800.0,8 Nyora Street MALVERN EAST VIC 3145,4,1,0,3145
6359,buymyplace .,775.0,11 Tennyson Street MALVERN EAST VIC 3145,3,1,1,3145
6360,Anthony Watson,800.0,5-7 Manikato Avenue MORDIALLOC VIC 3195,3,3,1,3195
6361,May Sun,780.0,1401/228 Abeckett Street MELBOURNE VIC 3000,2,2,0,3000
6362,Nathan Ludeman,780.0,2/23 View Point BENDIGO VIC 3550,2,2,1,3550
6363,Leasing Team,800.0,3/59 Margot Street CHADSTONE VIC 3148,4,2,2,3148
6364,Rita Gong,780.0,2703/864 Blackburn Road CLAYTON VIC 3168,2,2,1,3168
6365,Jacky Johnson,780.0,84 Sternberg Street BENDIGO VIC 3550,4,2,3,3550
6366,Rio Bond,800.0,32 Scotchmer Street FITZROY NORTH VIC 3068,2,2,1,3068
6367,Cameron Egri,770.0,54 North St ASCOT VALE VIC 3032,3,1,1,3032
6368,Polly Sung,800.0,8 Brindalee Mews CHADSTONE VIC 3148,3,2,1,3148
6369,Ahmed Mohammadi,800.0,40 Duberkes Road LANG LANG VIC 3984,5,3,3,3984
6370,Emily Dowel Aquire Leasing,799.0,88 Brunswick Road MITCHAM VIC 3132,3,2,2,3132
6371,Lachlan Wilson,800.0,30 Linton Avenue TEMPLESTOWE LOWER VIC 3107,4,2,2,3107
6372,Sukanta Shah,780.0,22 Waltzing Drive LYNBROOK VIC 3975,5,2,2,3975
6373,Melissa Sarmiento,800.0,32 Nunns Rd MORNINGTON VIC 3931,3,2,2,3931
6374,Lachlan Wilson,790.0,4 Citiview Court BULLEEN VIC 3105,4,2,2,3105
6375,Irene Kotsa,795.0,104/11 Bent Street BENTLEIGH VIC 3204,3,2,2,3204
6376,Nikita McDonald,775.0,165 Wiltshire Drive KEW VIC 3101,3,2,3,3101
6377,Michael Talia,795.0,4207/22-24 Jane Bell Lane MELBOURNE VIC 3000,2,1,1,3000
6378,Libby Mikus,795.0,2C Marco Polo Street ESSENDON VIC 3040,3,2,0,3040
6379,Michael Talia,795.0,4.207/22-24 Jane Bell La MELBOURNE VIC 3000,2,1,1,3000
6380,Sevda Edraki,780.0,37 Timber Ridge DONCASTER VIC 3108,4,2,2,3108
6381,Leor Wong,790.0,705/628 Flinders Street DOCKLANDS VIC 3008,2,2,1,3008
6382,Shania Martin,760.0,10 Matisse Drive TEMPLESTOWE VIC 3106,4,2,2,3106
6383,CKA Reservations Department,795.0,2208/200 Spencer Street MELBOURNE VIC 3000,1,1,1,3000
6384,Bianca Nicolacopoulos,800.0,2 Prunus Court BELLFIELD VIC 3081,3,2,2,3081
6385,Samantha Young,780.0,13 Mountfield Road MITCHAM VIC 3132,6,3,5,3132
6386,Bianca Nicolacopoulos,780.0,2 Paula Crescent DONCASTER EAST VIC 3109,4,2,2,3109
6387,Leasing Consultant,760.0,204/181 Fitzroy St ST KILDA VIC 3182,2,2,1,3182
6388,Di Coad,795.0,131 Mansfield St THORNBURY VIC 3071,2,1,1,3071
6389,Kevin Ng,800.0,703/8A Evergreen Mews ARMADALE VIC 3143,2,2,2,3143
6390,Georgie Paganis,770.0,58 Tobruk Avenue HEIDELBERG WEST VIC 3081,2,2,1,3081
6391,Owen Doan,800.0,14/19 Hughes Street BURWOOD VIC 3125,5,3,2,3125
6392,Jessica Trahar,800.0,3 Rae Street CAPEL SOUND VIC 3940,4,2,3,3940
6393,Jeanette Hancock,770.0,8 Lorne Terrace LORNE VIC 3232,4,2,2,3232
6394,Shahan Pagdiwalla,780.0,24 Lantana Road AINTREE VIC 3336,5,3,2,3336
6395,Will Pask,800.0,88A Brunswick Road MITCHAM VIC 3132,3,2,2,3132
6396,Paul Lin,800.0,2605/628 Flinders Street DOCKLANDS VIC 3008,2,2,1,3008
6397,Steven Yan,780.0,1008/138 Spencer Street MELBOURNE VIC 3004,2,2,0,3004
6398,Chloe Zha,800.0,3609/120 Abeckett Street MELBOURNE VIC 3000,2,2,1,3000
6399,Caleb Pikoulas,795.0,27 Alexandra Street THORNBURY VIC 3071,3,1,0,3071
6400,Albien Vergara,800.0,6 Elizabeth Court ROWVILLE VIC 3178,4,2,4,3178
6401,Michelle Allen,760.0,14 Capulet Street MOONEE PONDS VIC 3039,3,2,2,3039
6402,Cherie Liu,780.0,30A Dryden Concourse MOOROOLBARK VIC 3138,4,2,2,3138
6403,Lachlan Wilson,780.0,901/20 Hepburn Road DONCASTER VIC 3108,3,2,2,3108
6404,RealRenta.com.au,800.0,4202/160 victoria ST CARLTON VIC 3053,2,1,0,3053
6405,Elsternwick Leasing,795.0,111 Harold Street MIDDLE PARK VIC 3206,2,1,0,3206
6406,Nelson Then,850.0,4208/648 Lonsdale Street MELBOURNE VIC 3000,2,2,0,3000
6407,Virlia Sandra,790.0,38 Royena Road MOORABBIN VIC 3189,4,3,2,3189
6408,Henry Aronovitch,800.0,14 Allfrey Street BRIGHTON EAST VIC 3187,3,1,3,3187
6409,Courtney Wade,800.0,36 Hamilton Street SAFETY BEACH VIC 3936,4,2,2,3936
6410,Alana Spruce,800.0,44 Collins Street CHADSTONE VIC 3148,3,2,2,3148
6411,Billy Soe,800.0,4001/105 Clarendon Street SOUTHBANK VIC 3006,2,2,1,3006
6412,Jade Whiting,800.0,2/3 Bedford Street BOX HILL VIC 3128,4,3,2,3128
6413,Rental Department,790.0,7 Angel Close NARRE WARREN SOUTH VIC 3805,5,2,4,3805
6414,Agnes Sabrina,760.0,1917/220 Spencer Street MELBOURNE VIC 3000,2,2,0,3000
6415,Angelika Bogdanov,785.0,6 Bonnie Court FERNTREE GULLY VIC 3156,5,2,2,3156
6416,Angelika Bogdanov,760.0,10 Witken Avenue WANTIRNA SOUTH VIC 3152,4,2,2,3152
6417,Eliza Gold,770.0,7 Lillium Lane TORQUAY VIC 3228,4,3,2,3228
6418,Sonita Dawood,800.0,2801/43 Hancock St SOUTHBANK VIC 3006,2,2,1,3006
6419,Terrence Zhao,775.0,271/8 Waterside Place DOCKLANDS VIC 3008,2,1,1,3008
6420,Ebonnie Reid,795.0,155 Urquhart Street COBURG VIC 3058,3,2,2,3058
6421,Kerri Tropea,770.0,28 Niblick St RYE VIC 3941,3,2,3,3941
6422,Elaine Beecroft,800.0,10 Wolsley Avenue FRANKSTON VIC 3199,4,2,3,3199
6423,Roop Gill,770.0,125 Villa Doria Drive CLYDE NORTH VIC 3978,5,3,2,3978
6424,Laura Danher,800.0,25 Old Sale Road BULN BULN VIC 3821,4,2,2,3821
6425,Tina GUAN,800.0,6204/568 Collins Street MELBOURNE VIC 3000,2,2,1,3000
6426,Manhattan Apartments,798.0,101/656 Blackburn Road NOTTING HILL VIC 3168,1,1,1,3168
6427,Roop Gill,800.0,35 Welsummer Drive CLYDE NORTH VIC 3978,4,2,2,3978
6428,Jackey Jen,780.0,108B Weeden Drive VERMONT SOUTH VIC 3133,3,2,4,3133
6429,Paul Lin,780.0,2504/231 Harbour Esplanade DOCKLANDS VIC 3008,2,2,1,3008
6430,Emily Dowel Aquire Leasing,790.0,6 Queen Street FRANKSTON VIC 3199,5,4,2,3199
6431,Shania Martin,800.0,2 The Nook DONCASTER EAST VIC 3109,4,3,0,3109
6432,Fiona Noonan,800.0,150 Thielemanns Rd GHERANG VIC 3240,4,2,6,3240
6433,Matthew Aspiotis,770.0,206 Kororoit Creek Road WILLIAMSTOWN NORTH VIC 3016,3,2,2,3016
6434,Sonam Kapoor,760.0,20 Guernsey Street CLYDE NORTH VIC 3978,5,3,2,3978
6435,Leor Wong,800.0,905/628 Flinders Street DOCKLANDS VIC 3008,2,2,1,3008
6436,Leor Wong,780.0,811N/883 Collins Street DOCKLANDS VIC 3008,2,2,1,3008
6437,Emily Dowel Aquire Leasing,799.0,1/23 Fowler Street BONBEACH VIC 3196,3,2,2,3196
6438,DPG Rentals,790.0,103/6A Evergreen Mews ARMADALE VIC 3143,2,2,1,3143
6439,Terence Wu,745.0,806/15 Irving Avenue BOX HILL VIC 3128,2,2,1,3128
6440,Bianca Nicolacopoulos,750.0,4 Norwich Place TEMPLESTOWE VIC 3106,4,2,2,3106
6441,Courtney Wade,760.0,2A Fiona Court MOUNT MARTHA VIC 3934,4,2,2,3934
6442,Elaine YAO,760.0,905/33 Mackenzie Street MELBOURNE VIC 3000,3,1,0,3000
6443,Emily Young,750.0,805/112 High Street KEW VIC 3101,2,1,1,3101
6444,Leor Wong,800.0,1408N/883 Collins Street DOCKLANDS VIC 3008,2,2,1,3008
6445,Jane Huang,800.0,2/741 Elgar Road DONCASTER VIC 3108,4,3,2,3108
6446,Jorja Ozimek,780.0,2/4 Boyd Street DONCASTER VIC 3108,4,3,2,3108
6447,Priyanka (Priya) Mukherjee,760.0,8 Lavender Street WOLLERT VIC 3750,5,2,2,3750
6448,Sonita Dawood,750.0,5310/35 Queens Bridge St SOUTHBANK VIC 3006,2,1,0,3006
6449,Arlie Allen,750.0,B620/631 Victoria Street ABBOTSFORD VIC 3067,2,2,1,3067
6450,Arlie Allen,775.0,A914/627 Victoria Street ABBOTSFORD VIC 3067,2,2,1,3067
6451,Vivi Liana,800.0,370 Queen Street MELBOURNE VIC 3000,1,1,0,3000
6452,Ly Chhiv,800.0,4/36 ROYAL AVENUE SPRINGVALE VIC 3171,3,2,0,3171
6453,Ash Ghale,770.0,5012/33 Rose Lane MELBOURNE VIC 3000,2,2,0,3000
6454,Terrence Zhao,795.0,4204/38 Rose Lane MELBOURNE VIC 3000,2,1,1,3000
6455,Kristian Torbakov,800.0,1/41 Macedon Street MARIBYRNONG VIC 3032,3,2,2,3032
6456,Kailah Mifsud,775.0,1/39 Anderson Street TORQUAY VIC 3228,3,2,2,3228
6457,Shelbie Lynch,775.0,7 Woollen Way YARRAVILLE VIC 3013,3,2,2,3013
6458,Cherie Liu,800.0,1/9 Standring Close DONVALE VIC 3111,3,2,2,3111
6459,Michael Phuong,780.0,6/9 McColl Court BRUNSWICK WEST VIC 3055,3,2,2,3055
6460,Luke Carlson,800.0,80c First Avenue ALTONA NORTH VIC 3025,4,3,2,3025
6461,Riccardo Maurizi,795.0,77 Balmoral Avenue PASCOE VALE SOUTH VIC 3044,3,2,3,3044
6462,Matthew Iaco,800.0,49 Lancaster Street BENTLEIGH EAST VIC 3165,3,2,2,3165
6463,Forge Leasing,800.0,1/142 Burwood Highway BURWOOD EAST VIC 3151,4,2,2,3151
6464,Leon Li,760.0,810/2 Snedden Drive GLEN WAVERLEY VIC 3150,2,2,1,3150
6465,Nikki Nguyen,750.0,3901/11 Bale Circuit SOUTHBANK VIC 3006,2,2,0,3006
6466,Dimitry Kelner,750.0,101/8B Evergreen Mews ARMADALE VIC 3143,2,2,1,3143
6467,Landnest Box Hill Leasing Team,750.0,2701/3 Young Street BOX HILL VIC 3128,2,2,1,3128
6468,Courtney Thursfield,800.0,31 Ramsay Ave KEW EAST VIC 3102,3,2,2,3102
6469,Sandy Ho,800.0,418/92-96 Albert Street BRUNSWICK EAST VIC 3057,3,2,1,3057
6470,Lachlan Wilson,800.0,72 Hawtin Street TEMPLESTOWE VIC 3106,3,2,6,3106
6471,Tina Peng,790.0,16 Astra Av TRUGANINA VIC 3029,5,3,2,3029
6472,Walshe and Whitelock,750.0,29 Joffre Road PASCOE VALE VIC 3044,4,2,2,3044
6473,Callie Leong,750.0,202/609 Burwood Road HAWTHORN EAST VIC 3123,2,2,1,3123
6474,Mick Abdou,750.0,16A The Circle ALTONA NORTH VIC 3025,3,3,4,3025
6475,CKI Residences Department,800.0, SOUTHBANK VIC 3006,1,1,0,3006
6476,Danielle Symons,750.0,96 Macclesfield Rd MONBULK VIC 3793,5,2,0,3793
6477,Chris Lu,750.0,901c/851 Whitehorse Road BOX HILL VIC 3128,2,2,1,3128
6478,Support Team,750.0,2B2B/157 A'beckett Street MELBOURNE VIC 3000,2,2,0,3000
6479,Jeanette Hancock,770.0,29 Belvedere Terrace LORNE VIC 3232,4,1,0,3232
6480,Courtney Hillis,795.0,5 Parson Street RYE VIC 3941,3,2,6,3941
6481,Brian Lewin,800.0,40 Nautilus Street RYE VIC 3941,4,2,2,3941
6482,James Flynn,795.0,3303/7 Riverside Quay SOUTHBANK VIC 3006,1,1,1,3006
6483,Kyra Burke,790.0,2 Royal Road BRAYBROOK VIC 3019,4,2,3,3019
6484,Karl El-Hassan,760.0,1/87 Park Crescent WILLIAMSTOWN NORTH VIC 3016,3,2,2,3016
6485,Cherie Liu,785.0,84 Melissa Street DONVALE VIC 3111,3,2,2,3111
6486,Michael Talia,745.0,3/3 Luckie Street NUNAWADING VIC 3131,3,2,2,3131
6487,Simon Coombs,770.0,2 The Elms DONVALE VIC 3111,3,2,2,3111
6488,Milka Surja,800.0,20/1 Villiers St NORTH MELBOURNE VIC 3051,3,2,1,3051
6489,Wing Property for Eastwood Monash,750.0,2010/568 Collins Street MELBOURNE VIC 3000,2,1,1,3000
6490,Wing Property for Eastwood Monash,780.0,APF2.2/29 Browns Road CLAYTON VIC 3168,2,2,1,3168
6491,Jeana Chen,770.0,16 Amara Circuit OAKLEIGH SOUTH VIC 3167,3,2,2,3167
6492,Support Team,770.0,910/134-160 Spencer Street MELBOURNE VIC 3000,2,2,0,3000
6493,Support Team,780.0,2B2B/259 Normanby Road SOUTHBANK VIC 3006,2,2,1,3006
6494,Julie Yu,790.0,18 Milford Avenue BURWOOD VIC 3125,4,2,2,3125
6495,Support Team,750.0,45 Dudley Street WEST MELBOURNE VIC 3003,2,2,1,3003
6496,Support Team,750.0,4201/157 A'beckett Street MELBOURNE VIC 3000,2,2,0,3000
6497,Nick Mallisioras,800.0,30a Lynne Street DONVALE VIC 3111,3,2,2,3111
6498,Darryl Tonkes,750.0, TAYLOR BAY VIC 3713,4,2,2,3713
6499,Support Team,770.0,2B2B/134-160 Spencer Street MELBOURNE VIC 3000,2,2,0,3000
6500,Leasing Consultant,800.0,40 Francesca St MONT ALBERT NORTH VIC 3129,4,2,2,3129
6501,Nikki Baglieri,850.0,2/20 Seymour Road ELSTERNWICK VIC 3185,3,2,2,3185
6502,Nathan Roberts,850.0,2/12 Mason Street HAWTHORN VIC 3122,2,2,2,3122
6503,Stephanie Wang,850.0,24 Viewhill Road BALWYN NORTH VIC 3104,4,2,2,3104
6504,Ysabella Dimitrakopoulos,825.0,301/339 Burnley Street RICHMOND VIC 3121,2,2,1,3121
6505,Mikayla Lastavec,850.0,6 Strode St RICHMOND VIC 3121,2,1,1,3121
6506,JORDAN PALMA,850.0,108/1 Powlett Street EAST MELBOURNE VIC 3002,2,2,1,3002
6507,Tom Koller,850.0,79/108 Greville Street PRAHRAN VIC 3181,3,1,1,3181
6508,JORDAN PALMA,850.0,9/2 Wellington Crescent EAST MELBOURNE VIC 3002,2,2,2,3002
6509,Alicia Cannizzaro,850.0,29 Louisville Avenue PASCOE VALE SOUTH VIC 3044,4,2,0,3044
6510,Ben McDonald,850.0,9 Clapperton Street BENTLEIGH VIC 3204,3,1,2,3204
6511,Kelly Amor,850.0,21 Waterfront Way KEYSBOROUGH VIC 3173,4,3,2,3173
6512,Hannah Zadeh,850.0,7/104 Barkly Street ST KILDA VIC 3182,2,2,2,3182
6513,Cameron  Gibson,850.0,194 Bambra Road CAULFIELD SOUTH VIC 3162,3,1,2,3162
6514,Kerttu  Luik,850.0,2/58 Alexandra Street ST KILDA EAST VIC 3183,3,2,1,3183
6515,Carolyn Stephens,820.0,2/20 Well Street BRIGHTON VIC 3186,2,2,2,3186
6516,David Hua,820.0,2/16 Thurloo Street CHADSTONE VIC 3148,4,2,2,3148
6517,Bo Natoli,830.0,G03/42 Ralston Street SOUTH YARRA VIC 3141,2,2,1,3141
6518,Sophie Dumas,850.0,6/11 Woorigoleen Road TOORAK VIC 3142,3,1,1,3142
6519,Stacey Kelegouris,850.0,118 Bastings Street NORTHCOTE VIC 3070,3,1,0,3070
6520,Leasing Concierge,825.0,2/10 Younger Avenue CAULFIELD SOUTH VIC 3162,3,2,2,3162
6521,Melanie Jones,825.0,89 Yarra Street WILLIAMSTOWN VIC 3016,4,2,2,3016
6522,Matthew Swinnerton,850.0,1230A North Road OAKLEIGH SOUTH VIC 3167,4,2,2,3167
6523,Matthew Swinnerton,830.0,1230 B & C North Road OAKLEIGH SOUTH VIC 3167,4,2,2,3167
6524,Carnegie Leasing,850.0,18 James Street GLEN HUNTLY VIC 3163,4,2,2,3163
6525,Emily Katiforis,850.0,11a Bethell Street ORMOND VIC 3204,3,2,3,3204
6526,Alicia Cannizzaro,820.0,18 Gillingham Street PRESTON VIC 3072,3,2,2,3072
6527,Meggan Eade,825.0,6 Beatty Ave ARMADALE VIC 3143,2,1,0,3143
6528,Matthew Swinnerton,850.0,6/32 Bay Street BRIGHTON VIC 3186,3,3,3,3186
6529,Christian Neofotistos,850.0,17 Henderson Street BRUNSWICK WEST VIC 3055,3,3,1,3055
6530,Jack Alexander,830.0,17 King Street ST KILDA EAST VIC 3183,2,2,1,3183
6531,Liam Mulligan,850.0,33A John St CLIFTON HILL VIC 3068,3,1,1,3068
6532,Lili Dhanapala,835.0,1306/300 Plummer St PORT MELBOURNE VIC 3207,2,2,1,3207
6533,Lili Dhanapala,840.0,1007/300 Plummer St PORT MELBOURNE VIC 3207,2,2,1,3207
6534,Jack Alexander,850.0,6/287 Bank Street SOUTH MELBOURNE VIC 3205,2,1,1,3205
6535,Frazer Downes,850.0,1503/270 King Street MELBOURNE VIC 3000,4,1,1,3000
6536,Jack Alexander,825.0,21 Foster Street ST KILDA VIC 3182,2,2,0,3182
